Bmh,BmhMks,Mks,Rtg13_a_c,Rtg13_a_n,Rtg13_i_c,Rtg13_i_n,Rtg1_c,Rtg1_n,Rtg2Mks_c,Rtg2_act_c,Rtg2_ina_c,Rtg3_a_c,Rtg3_a_n,Rtg3_i_c,Rtg3_i_n,s
-3.985098391988688e6,-6.134454592482073e6,62.99428334937908,-0.11204428866221693,-0.35851717147497164,-23414.59903240535,-2826.5581329763972,2440.0983444237436,1.3069968017941371,-5.601727296759182e8,-235.83015653842452,-99.96757858514053,-0.0005312975886513062,-0.00035452356717946977,-9.06618488464726,-2.795072451393501,96351.97644925835
-1.5148726695844168e6,621801.8070198895,-16.79732330919379,-0.15884219427970542,-0.5082394479565242,-1475.1939563011297,-183.7327949171576,108.31588994681007,0.0580175475577536,2.469492364393845e7,-38.98936143349133,-16.527453953788502,-0.01696724776472698,-0.01132188335673359,-12.852846464514625,-4.09295516499651,3088.173966188171
-373785.87295013096,-285101.14456022833,31.213344769719434,26.992950722471253,86.37819744356815,210911.33195755104,26428.200740280492,91.096082686162,0.048794053319871966,1.0604351296403843e9,900.9948594463889,381.9285698597226,3.4287801509988767,2.2879520222179615,2184.4554561520017,700.0198790601571,41768.00723373289
-1.950481995073591e6,-2.126175764592644e6,44.60889338664617,-0.11705570269738717,-0.37455524465550605,-91832.77014037067,-11073.844593041033,9160.72487433433,4.906785064720808,2.1291781151646144e9,1265.8115670050088,536.573096316163,-0.00014784997939302547,-9.865714085590557e-5,-9.471748711656133,-2.9168296265279663,2537.831829196837
57691.723160102585,1.883758352643529e6,1336.213675338156,-0.11807371963141135,-0.37780399603675163,-188.39837151339478,-27.10530557800607,18.496282867225496,0.009907216488883491,6.139820114650472e8,12.185917996831636,5.165568021045742,-0.07386135696363474,-0.049286112618710055,-9.556294845294945,-3.5360005783193076,-249.54589424020833
-4.262493391519051e6,-1.2257243722034434e6,11.767747332370893,7.916998294113688,25.33304191919545,-20337.811256911347,-2156.7559889581016,-30.132530795110636,-0.016139972994477655,2.1712700866011624e9,4893.268315401292,2074.239325615503,-3.040093479709469,-2.0285896755440933,640.5222877274939,172.70618133282676,15099.099238026442
-4.30582770932864e6,1.3342123765834493e6,-12.680388183315676,0.05628403205683869,0.18009278165261,536.8841749679125,66.81123266221901,111.25238464571932,0.059590430548625006,-6.427168413878644e7,134.42054363191772,56.980398335508575,0.005853588341671714,0.0039059749387800034,4.55436173112326,1.4490475401918737,3.324278936387555e7
-564.9918025861334,-9265.854955400457,671.131437749616,-12.062655760335018,-38.6941218806421,-267836.73454870353,-32735.14788484455,258.4374113355967,0.13842756413966775,84080.63365086162,0.003322514685708184,0.0014084024232281674,-0.5414081862944214,-0.3612701598038977,-978.7295305741824,-305.63381549180434,-554394.976714201
450211.04861861415,-1.556885391706833e6,-141.51573354717647,-0.6606982910157541,-2.114113182273665,-150.3460945703156,-42.720864793703996,2.521166105853704,0.001350419357144811,-5.370062531528269e8,100.63594570513843,42.659225429797274,-3.0322288782834645,-2.0233417946226906,-53.560882623656745,-40.886605286182984,697.5624029482005
350850.02997260744,-120503.75852536841,-14.055403147080613,-6.322130341959321,-20.233231645332776,-106294.50193629718,-13048.116385704132,196.15169774636982,0.10506529058072676,-3.052619194174539e8,575.9805788287466,244.15615298204358,-0.3729996184486587,-0.24889470645287426,-511.67786996943585,-160.50857112217034,-298.60928243924843
-1.050722602101592e6,-84851.9614674642,3.304745680585831,0.5890982230594602,1.885491086208235,15747.246826260287,1920.1051495674021,311.9142790017777,0.16707153055044935,8.060473489380237e7,646.8461930262697,274.19583900126105,0.02185870512942286,0.014585848673158593,47.682072804480114,14.85361742497104,523.0224804649066
1.6434907480749267e6,-849797.878058977,-21.15985126892727,9.193361329798943,29.41743066112248,51755.18705524203,6580.828927085672,65.59996429502571,0.03513749506048858,-6.591957587693646e8,826.1907149179038,350.21935460748,1.6215723866657488,1.0820407424766547,743.9613730235912,242.05801992071224,2104.3924947834853
-1.766023771282782e7,-1.9816972607378913e6,4.59203295400325,2.7149196862992664,8.687216742896553,-7781.25819764253,-836.8720364476598,-33.60352601943931,-0.017999152018046503,3.0208829727900002e7,174.4646411114776,73.9549512099345,-0.9348264935909313,-0.6237898231066421,219.65153936892122,60.0920035460223,937.41501415128
5.838914220115704e7,-5.600426693411949e6,-3.9251228489395036,-114.65262591372777,-366.86341464178923,1.1627169922591613e6,135884.91360788856,-118.55581206824078,-0.06350238610692624,-1.0167351206180253e9,6869.625906996344,2912.01039675449,11.189656723618315,7.466619709976951,-9276.860990423582,-2765.609581100466,29929.503353257838
127020.06779174306,3.099663369297749e6,998.6341716379886,-0.30192824935186924,-0.9660934206461966,-98.03117528182443,-23.057365242871796,3.655408667096148,0.0019579569198969666,3.6582023748178062e9,97.1493324348436,41.18126225700071,-0.9556929777042095,-0.6377135823099122,-24.461779223607415,-15.22005493187611,2315.3138305346474
9.039363546712946e6,-1.272832003821069e7,-57.62321233350603,-6.339234388986801,-20.28412124935779,-63.79563434685679,-243.70043838946285,-0.018483346619431816,-9.900287138312359e-6,2.0094189389066973e9,-924.80792355042,-392.0228444517604,3968.357654102397,2648.000603116082,-383.087145813213,31813.993833298482,33688.23704336522
-97149.00844523041,-183629.71274430666,77.35151328517897,-0.7507390787725527,-2.402493540915735,-14759.673108617562,-1807.07884961583,229.40728129648815,0.12287807319538631,5.260492393568739e8,180.35828565264143,76.45324651900775,-0.03786955800410811,-0.02526955013361109,-60.756054764152736,-19.00694783897105,-483.2073927821705
-16344.636183660876,-28023.12951146513,70.16258929010591,2.278902963820154,7.297974395270263,-6037.015962030573,-642.7861380001946,-31.042018548926404,-0.016627124503701993,2.0014399760712418e8,75.65114023679632,32.06825377086358,-0.8501343940959261,-0.5672765874832555,184.53651049774408,49.964210152733074,64.02031684491979
87040.09936066944,221642.4399559788,104.20721189901022,0.6583628101844724,2.1063894831762995,-60.79293205049222,17.180390636812824,-1.214381199551747,-0.0006504624486899144,1.686058904443368e9,429.09502863001467,181.8918819568473,-6.272184829536591,-4.185295443019232,53.06053347738603,-34.13661682528039,1275.1690728811593
994404.4353649836,-45511.02912640776,-1.8729139976670537,-1.2966129907537531,-4.150967271586923,-329.93876970945155,-88.06809635768602,2.8337493745681313,0.0015178492191291677,-1.7483585627369148e8,2475.661059556773,1049.4240649883857,-5.296915882266693,-3.5345192379730546,-105.14751788638333,-74.98936051302161,2799.8315882055654
-16416.877468643528,374128.08592461026,-932.5969425958117,10.366795968933094,33.169304921201686,-4763.332700281724,-188.2375098192021,-5.501764907523057,-0.0029469259557147634,6.083394359881427e7,-1.729937844936125,-0.7333146023869497,-21.800655223566412,-14.547113244701938,838.0657360784471,82.55561513539843,600.6759829975375
-1.8387769234011625e6,-1.2048653213094766e6,26.81474627067283,5.1250991499155285,16.39944699320477,5215.832719351532,819.5258822427433,11.747619371989362,0.006292410707441677,3.391113725417508e8,335.3877368105167,142.16968867857014,5.047944159950383,3.3683856992909917,414.8742856092063,168.3275821701737,1947.1382931262876
6.582905181830109e6,-82866.8712350778,-0.5151427286315506,-20.242843783722776,-64.79046911332836,-34849.58874473194,-4954.60765719465,19.960978150399693,0.010691755380102695,1.4516386247784372e7,-747.3249081022176,-316.7884149165674,-11.737200156331031,-7.831983852729031,-1638.8428008833432,-598.9215341935602,2304.9823342542836
2.1873489330725586e6,350086.4241478077,6.549700376408505,-2.2059133296020375,-7.057947505383348,28693.279810545424,3376.5559350986696,-152.03651030269043,-0.08143574752526758,1.29942981324282e9,5261.504058372548,2230.3331692259526,0.1678671575711337,0.11201418154222584,-178.47448386261334,-53.58812157712629,9970.877679109413
2.8009745538091023e7,-244564.52147405682,-0.3573127583797328,71.12730592894991,227.612423171309,282214.1229758911,36666.30457370858,46.19099031368476,0.024741411242582247,-9.868323822477905e6,732.4422442903239,310.4797057761082,17.81861293615118,11.88998117563438,5756.482949118992,1915.3685246602085,4509.079701149758
-64335.56358810105,74232.3283994749,-47.21784967938428,-11.56197180098428,-36.98413814246829,653.19214814631,-351.5840824171642,-0.7959191402539696,-0.00042632042816090153,1.0634996469751106e8,-59.73235822867253,-25.320337750488385,168.0280389862816,112.12153422849748,-929.7287839886814,1065.8663069906704,2970.544285580989
-10389.055016181343,-3271.2866914313195,12.885663703061569,-2.7387079024604124,-8.825543730622295,-4187.046681896542,-607.3899231398053,17.57931255677624,0.00941605708120444,90535.6491648875,0.18633367238129836,0.07898619205108923,-1.8154102714736224,-1.2113846370721035,-223.37943137855615,-83.36968732030314,-133878.54141951565
-1.1955468510854521e6,-125071.64009205428,4.281110888433466,6.947213797670793,22.23358182949624,261062.9805608826,31727.123405262493,438.5801871087404,0.23491795034129587,3.7109915497079533e8,2298.8572524845217,974.4775495084593,0.1833139985514976,0.12232153052310375,562.2569309065422,174.55173405461082,306.4494796693234
-10.672635921501504,-1124.3758366338943,4311.258279232767,-0.018704010424057116,-0.1560338102197612,-2765.800185675396,-334.50962484980226,1687.9855919437184,0.9041405072247641,-1.3101958087488595e8,-0.8059547896855696,-21333.53757599064,-0.0001309015759494067,-0.0002227960971946849,-1.5480565791713978,-0.4781701983729821,0.19931991629327772
-858867.8511624099,138756.62014053154,-6.61137205849293,-0.010075765585663055,-0.03223475288423598,3.7425561774739045,0.07606752599337462,-4.474154229429925,-0.002396503931331247,-7.8918358506823145e6,31.65665050435922,13.419143435648522,0.026052456816610305,0.01738423896413538,-0.8142864036959819,-0.041023328564289786,-4.9292863056285435e8
